Priority,Business Name,Type,phone_number,Rating,Reviews,Address,Maps Link,Website,Status,Roles Needed,Headcount,Next Follow-up,Notes
Factory,Gourav Craft,,+919810611161,4.5,2,"107, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=15330654543924054706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.gouravcraft.in/,New,"Helper, Machine Operator, Packer, Loader",,,
Factory,Graffiti Exports Private Limited,wholesaler,+911244766900,2,2,"377, Udyog Vihar II Road, Udyog Vihar II, Sector 20, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=12982516302447496722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Helper, Machine Operator, Packer, Loader",,,
Factory,Dorabi,manufacturer,+917827646070,4.7,42,"107, Udyog Vihar Phase V Rd, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=3816944924683880089&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://shopdorabi.com/pages/contact,New,"Helper, Machine Operator, Packer, Loader",,,
Factory,A&A Labels,service,+919811758000,4.5,31,"468-469, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=11638082859184540065&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://aandalabels.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Factory,Datta Industrial Garment Machines,store,+911242450500,4.3,4,"493, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=18188659417939436994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://goldstarsewing.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Synerzi Group,service,+919810067025,4.4,18,"Plot No. 2, Hartron, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=17975566345186971556&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://synerzi.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Barbarik Urban Green Pvt Ltd,general_contractor,+917669001360,5,1,"588, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122008, India",https://maps.google.com/?cid=440155706731751508&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://barbarikurbangreens.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,UDYOG VIHAR PROPERTY,real_estate_agency,+919811110319,4.5,24,"460, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=3606661982111968559&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.udyogviharproperty.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Welco Garment Machinery Private Limited (India),manufacturer,+919711186245,4.8,207,"T Block 19 Street (T-19/6 6th Block DLF Phase 3, Sector 24, near DLF City, DLF Phase 3, Club, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16428177668421555558&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.welcogm.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Li & Fung India,,+911244818888,4.5,249,"243, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=15741816019514198758&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.lifung.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Leasing bulls,real_estate_agency,+919818029823,5,2,"Plot No. 851, Second Floor, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=17636620125418155701&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Self Storage India Warehouse,storage,+919090206090,4.7,126,"Dynamic Business Park, Maruti Industrial Development Area, Plot No 29, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=4971849768365511659&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://selfstorageindia.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,JV Real Estate Pvt. Ltd.,real_estate_agency,+919910131516,5,23,"Ground Floor, Plot No. 851, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=18360806144332916208&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.jvregroup.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Radnik Exports Global Pvt. Ltd.,,+911140748200,4.2,116,"186, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=468898155029435747&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.radnikexports.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,MyOffiz - Co-Working Space in Gurugram -,coworking_space,+919289082410,4.1,192,"270, Udyog Vihar II Rd, Phase II, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=8027843205456664096&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.myoffiz.in/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Avionic Ventures,real_estate_agency,+919999030547,5,21,"Plot no - 378-379, Rao Gajraj Singh Marg, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=16781532681596829747&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Vi-John Group,,+911244785555,4,109,"5th Floor, Vi-John Tower, Plot No. 393, Udyog Vihar Phase 3 Rd, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=12264064380886077364&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.vijohngroup.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,IOTA Engineering Corporation,,+919315873177,4.7,35,"Opp. Plot No. 127, Udyog Vihar Phase 1, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=10804439530956229210&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.iotaindia.in/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Dheeraj Property,real_estate_agency,+919818017357,,,"NH-8, A-1, Shankar Chowk, opp. Phase-5 Udyog Vihar, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17735203912305831422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.dheerajproperty.in/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Sun Pharmaceutical Industries Limited,manufacturer,+911244194400,4.2,84,"20 Near Micromax Sarhaul, Udyog Vihar Industrial Area, SUN PHARMA, Phase VI, Sector 18, Sarhol, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=1630253896676235035&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.sunpharma.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,City Innovates Pvt. Ltd.,service,+917840093766,3.9,248,"Unit No. 58, Hartron Complex, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=358910454737144606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.cityinnovates.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,FirstLease,finance,+919773880555,5,91,"Sauch Tower, Plot No.72, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=3578836529250950411&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.firstlease.in/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Mectech Group Corporate Office,corporate_office,+911244700800,4.2,83,"366, Udyog Vihar II Rd, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=5375233156220382846&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.mectech.co.in/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Trust Move Office Relocation Service Gurgaon,transportation_service,+917701844410,5,12,"Office No.507, Metro / Main Road, Maruti Suzuki Industrial Area, near Udyog Vihar Phase III, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=10109936606574769442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://trustmove.in/office-relocation-services-in-gurgaon/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Q H Talbros Limited,corporate_office,+911244002963,4.1,116,"400, Phase III, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=14634551803471398313&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.qhtalbros.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Quattro Towers work TBO,business_center,+911244777200,4.1,501,"249 D & E, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=1875393662325175698&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.quattrospaces.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,ORIX Auto Infrastructure Services Limited,car_rental,+911244956425,4.3,251,"Plot no 12, Near Munjals Shobha Maruti Indl. Area, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=10973821608973504522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Chemtiver Speciality Pvt. Ltd.,manufacturer,+911242292222,4.8,18,"Chemtiver, 90B, Jaipur - Delhi Expy, Sector 18, Gurugram, Haryana 122018, India",https://maps.google.com/?cid=3013722481654900870&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Munjal Showa Limited (Hero Group),manufacturer,+911244783000,3.8,371,"9-11, Sub. Major Laxmi Chand Rd, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=17104221496389720040&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Rakheja Enterprises LLP,,+911244994700,4.1,41,"74, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=16056701729209762067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Evine Business Services,real_estate_agency,+917015567309,4.6,18,"Second Floor Plot, 550, Udyog Vihar Phase V Rd, near Indian post Office, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=12156954025566492280&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.evinebs.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Pal Svam Power Solutions (P) Limited,truck_dealer,+9118001020325,4.4,128,"2nd FLOOR, Plot No.78, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=5875529790113964805&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://palsvam.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Industrial unit,Kleenoil Filtration India Private Limited,manufacturer,+919899151010,4.4,32,"Plot No. 537, Udyog Vihar Phase V Rd, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=6124066390295036979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://kleenoilindia.com/,New,"Helper, Machine Operator, Packer, Loader",,,
Warehouse,abcoffee Warehouse (Gurugram),storage,+918882057390,4.7,7,"Plot No. 560, Phase V, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=8535822450219414444&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.abcoffee.in/,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,Godaam.com,storage,+919999007277,5,31,"Plot No.-90B, NH-8, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=2476541654983996091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.godaam.com/,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,13sqft,storage,+918700471705,4.5,8,"PLOT #174 (Ground Floor, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=8273303803139638252&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://13sqft.com/,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,Ritco Logistics,service,+911244702300,4.3,200,"Ritco House, 336, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122006, India",https://maps.google.com/?cid=4361512273214898501&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://ritcologistics.com/,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,Vinsum Axpress India Pvt Ltd.,service,+9118008333513,4,226,"404, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=15704672556187942616&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://vinsumaxpress.com/,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,Sarita Handa,storage,+919818428256,4.2,43,"Police Station, 85, near Ram Chowk Road, Udyog Vihar Phase 1, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=1963329924815437373&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.saritahanda.com/,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,LOTS Wholesale Solutions,corporate_office,+9118601235687,4.1,61,"8th Floor, We Work, Blue 1 Square, 246, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=15878023623623363274&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://corporate.lotswholesale.com/about-us/?utm_source=google&utm_medium=Referral&utm_campaign=gmb_ho&utm_content=gmb_ho_website,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,Ethics Group of Companies,storage,+912613530600,4.8,48,"2nd Floor, Tag Tower, Plot No 17-18, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=10903820813037582864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://ethicsgroup.in/,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,LOGEX-FREIGHT SYSTEMS,storage,+911244500830,4.4,11,"536, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=13943331772212476205&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,Everkool Logistices India Private Limited,transportation_service,+919311117131,5,3,"249, 2nd Floor, 4, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=13608144279994238998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://everkoollogistics.com/,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,V-Bazaar Corporate Office,corporate_office,+919599296950,3.8,201,"349, Udyog Vihar II Rd, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=14609733713534752702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.v-bazaar.com/,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,V-Mart Corporate Office,corporate_office,+911244640030,4.2,552,"Plot No. 90-D, Phase V, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=9164075186816359197&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.vmart.co.in/contact/,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,Zippee,service,+919599220400,2.9,76,"345, Udyog Vihar II Rd, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=17838020695060999998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://zippee.delivery/,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,AXPRESS LOGISTICS INDIA PVT LTD,corporate_office,+911244382628,3.7,102,"404, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=13855108377692828530&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.axpresslogistics.com/,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,BuildMyInfra,service,+918448843335,4.5,104,"Plot 174, Ground Floor, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=3357896084804821374&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.buildmyinfra.com/,New,"Picker, Packer, Loader, Forklift Operator",,,
Warehouse,Max Logistic Packers movers DLF Phase 5,transportation_service,+918588065691,5,54,"Plot No.661,Ground Floor, Udyog Vihar 3, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=1440201156967070302&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://maxlogisticpackers.com/,New,"Picker, Packer, Loader, Forklift Operator",,,
Logistics company,SS Logistics | Transporters in Gurugram | Logistics company in Gurugram,transportation_service,+919873665091,3,6,"Plot No 530, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=14517207987871453562&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,Nippon Express India Pvt Ltd.,shipping_service,+911244994200,4.1,96,"G35Q+QW6, Unnamed Road, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=16231295592207110477&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.nipponexpress.com/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,Vashisht Cargo Logistics,transportation_service,+917206330998,4.2,438,"2, Gali No. 6, Rajiv Nagar, Sector 13, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=12536801476198952705&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://vashishtcargologistics.com/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,Global Logistics Movers,manufacturer,+919821674407,5,96,"H No. 93 10, Janghu Farm, 12 192, Gaushala Rd, Om Vihar, Choma, Gurugram, Haryana 122017, India",https://maps.google.com/?cid=4602080972880289186&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.globallogisticmovers.com/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,Scanwell Logistics,service,+911244847782,5,1,"Tower A, AIHP CYBER GREENS, Plot No. 490-491, Udyog Vihar Phase III, Rajiv Nagar, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=8657779796719182913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://scanwell.in/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,Gyan Logistics | Car Transportation Company,transportation_service,+918814006003,4.9,325,"Shop no.24 ,1st Floor, 1, Old Delhi Gurugram Rd, opp. Maruti Suzuki Company Gate, Palam Vihar Extension, Gurugram, Haryana 122017, India",https://maps.google.com/?cid=12389732468866219063&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.gyanlogistics.in/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,Varuna Integrated Logistics,,+911242373214,4.2,221,"plot no 572, Near Nawab Honda, Pace City II, Sector 37, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=16119042125752770116&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://varuna.net/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,APL LOGISTICS | VASCOR,,+911800123827267,4.4,66,"Plot No 19, 4th Floor, Sewa Tower, Phase-4, Phase IV, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=4667896067267145762&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.apllvascor.com/,New,"Picker, Packer, Loader, Delivery Helper",,,
Logistics company,HSR Logistics Private Limited,transportation_service,+919148709709,3.9,200,"No. 2, 13, Carterpuri Marg, opp. Shri Krishna Tyres, near Maruti Gate, Palam Vihar Extension, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=16387341762374382725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.hsrlogistics.com/,New,"Picker, Packer, Loader, Delivery Helper",,,
