name,category,primary_type,phone_number,website,address,rating,reviews,maps_url
Anvi General Store,food_hospitality,general_store,8076842149,,"10, Lane Number V-21, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",4.4,100,https://maps.google.com/?cid=8451190963005434354&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Manan Regency,food_hospitality,guest_house,9811718239,,"173, Indian Airlines Pilots Society, Sushant Lok Phase I, Gurugram, Haryana 122009, India",3.9,99,https://maps.google.com/?cid=14350991091008092329&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rajeshwari Events & Catering Services,food_hospitality,store,7006654906,https://rajeshwari-events-and-entertainment.my.canva.site/,"DLF Phase 3, cyberhub, Gurugram, Haryana 122002, India",4.3,96,https://maps.google.com/?cid=4297581033177205720&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Currynama by Seven Seas,food_hospitality,meal_delivery,8800994067,http://www.currynama.com/,"SHOP NO- 1, 2 & 3, FIRST FLOOR, NEO MART, VAKIL MARKET, KHASRA NO- 36/ 2/ 5, DLF PHASE- IV, Sector 28, Chakkarpur, Gurugram, Haryana 122009, India",4.5,95,https://maps.google.com/?cid=8662832820432008668&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Baker By Chance Office,food_hospitality,bakery,9599151070,https://www.bakerbychance.com/,"Plot no 385, Udyog Vihar Phase 4 Rd, Electronic City, Phase IV, Udyog Vihar, Sector 19, Gurugram, Haryana 122015, India",4.1,85,https://maps.google.com/?cid=8137923202514800637&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
DingDing Daily Meals,food_hospitality,meal_delivery,9752198673,https://www.dingdingdaily.com/,"18-19, Galli No. 15, nearby Address: Henxs Cafe, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",4.4,78,https://maps.google.com/?cid=18104836684162437191&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shah Dental Care Lounge,food_hospitality,dental_clinic,9990320555,https://shahdentalcarelounge.com/,"K3/86, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",5,75,https://maps.google.com/?cid=13272583984427660711&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
The Sweet Space,food_hospitality,restaurant,7428224400,,"47, K-10, Phase I, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",4.9,75,https://maps.google.com/?cid=15922300211128414396&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
The Belgian Waffle Co,food_hospitality,dessert_restaurant,8657937731,https://thebelgianwaffle.co/,"3rd Floor, Food court, MGF, MGF Metropolitan Mall, Mehrauli-Gurgaon Rd, Heritage City, Sector 25, Gurugram, Sarhol, Haryana 122009, India",4.7,72,https://maps.google.com/?cid=10131643066822836266&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mughal Sarai (Authentic Mughlai),food_hospitality,north_indian_restaurant,8860644837,http://mugalsarai.dotpe.in/,"Club Essel Tower, Essel Towers, Mehrauli-Gurgaon Rd, Indian Airlines Pilots Society, Sushant Lok Phase I, Gurugram, Haryana 122009, India",4.5,68,https://maps.google.com/?cid=15180943864773972803&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Deluna Hotels,food_hospitality,hotel,8130466565,https://www.delunahotels.in/,"Plot no. 43, Sector 42 Main Rd, Sector 42, Gurugram, Haryana 122009, India",4.5,66,https://maps.google.com/?cid=11830686269960873677&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Millora Cyber Suites,food_hospitality,hotel,9650122240,,"24/1, S Block Main Rd, S Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",4.9,64,https://maps.google.com/?cid=9350971915176428413&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Fresh Bakes Gurgaon,food_hospitality,bakery,9891350735,,"Rapid Metro Station, 579, Golf Course Rd, behind Sec 43, Sector 43, Gurugram, Haryana 122009, India",4.9,63,https://maps.google.com/?cid=4620666767386862446&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Acco53,food_hospitality,hotel,9873456000,,"53, Silver Oaks Ave, G Block, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",4.2,63,https://maps.google.com/?cid=5580802049537232724&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Momo Magic Cafe,food_hospitality,restaurant,9266364482,https://momomagiccafe.in/outlets/,"Stop and Shop Complex, Basement Market, 106, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",5,63,https://maps.google.com/?cid=169476126636925160&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Corporate Inn,food_hospitality,hotel,9717676182,,"Golf Course Road Plot No. 546, Near Super Mart 1, Sector - 27, Sector 27, Gurugram, Haryana 122009, India",3.6,61,https://maps.google.com/?cid=16106317171898738936&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
The Oil Mill,food_hospitality,health_food_store,8307000043,https://theoilmill.in/,"Shop no. 136, ground floor, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.2,59,https://maps.google.com/?cid=16704025784026057697&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Cheesecake and Co.,food_hospitality,bakery,8076245510,,"no 3, Sushant Lok 1 Rd, Block A, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",2.8,58,https://maps.google.com/?cid=9941711801118184587&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Vita Dairy,food_hospitality,food_store,9958132126,http://www.vitaindia.com/,"Block A, F39F+7P3, Sector 28, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002, India",4.2,57,https://maps.google.com/?cid=15963012984557939569&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Wow! Momo,food_hospitality,restaurant,9147408699,https://restaurants.wowmomo.com/wow-momo-arjan-garh-metro-momo-restaurant-arjangarh-new-delhi-431722/Home?utm_source=locator&utm_medium=googleplaces,"Shop No 3, Outside Gate, 2, Metro Station, Arjan Garh, Aya Nagar, New Delhi, Delhi 110047, India",4,55,https://maps.google.com/?cid=2888077930086015554&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MOJO Pizza - 2X Toppings,food_hospitality,pizza_restaurant,8068172526,https://eatclub.in/,"GROUND FLOOR, S 3, LOHIA MARKET, Nathupur, Sector 24, Gurugram, Haryana 122010, India",4.7,55,https://maps.google.com/?cid=9545268695909348474&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Dohful Cookies & Coffee,food_hospitality,bakery,7045160633,http://www.dohful.com/,"G33Q+8QP, Phase III, Udyog Vihar, Sector 20, Gurugram, Haryana 122008, India",4,55,https://maps.google.com/?cid=8896500125498529025&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Subway Ambience Mall,food_hospitality,fast_food_restaurant,7303714346,https://subway.in/,"Ambience Mall 3, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",3.4,55,https://maps.google.com/?cid=1542245316527331220&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Boba bhai,food_hospitality,asian_grocery_store,7975673970,,"6, Chanderlok, DLF Phase IV, Gurugram, Haryana 122009, India",4.3,54,https://maps.google.com/?cid=1668097249447407541&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Space Inn,food_hospitality,guest_house,9810095205,,"133, adjoining Golf Course Road, behind Mercedes Benz & Dell Building, Sector 43, Gurugram, Haryana 122009, India",4.4,51,https://maps.google.com/?cid=13717742041973625654&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
The Ramen Project,food_hospitality,ramen_restaurant,9310725023,,"5, C-11 St, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002, India",5,51,https://maps.google.com/?cid=7930449496266118396&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Cafe OMI,food_hospitality,cafe,9811008684,http://www.thealdott.com/,"The Aldott, 81, Moulsari Ave, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",4.5,51,https://maps.google.com/?cid=4956889282761145308&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
HomeGround Studios (TIG.Prod),food_hospitality,store,8800840989,https://thatindecentgenre.com/,"130 sector 43, Golf Crse Rd, Sector 43, Gurugram, Haryana 122009, India",4.9,50,https://maps.google.com/?cid=6250410604711493267&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sunset Story Rooftop Bar,food_hospitality,lounge_bar,9899191917,https://www.marriott.com/en-us/hotels/delwi-the-westin-gurgaon-new-delhi/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"The Westin, 1, Mehrauli-Gurgaon Rd, Sector 29, Gurugram, New Delhi, Haryana 122002, India",3.7,50,https://maps.google.com/?cid=9467567913657952776&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Double Tree Resorts and Holidays,food_hospitality,tour_agency,7303944472,https://www.doubletreeresortsandholidays.com/,"4th Floor, Vashisth Complex, 427, sikanderpur, Sector 28, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",4.6,47,https://maps.google.com/?cid=6171341754056815722&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Baby Brand Saffron,food_hospitality,wholesaler,7879123123,http://www.babysaffron.com/,"Showroom No.5, 2nd Floor, MGF Metropolitan Mall, Mehrauli-Gurgaon Rd, Sector 28, Maruti Housing Colony, Gurugram, Haryana 122002, India",4.7,46,https://maps.google.com/?cid=12259912692765675308&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Cyber Service Apartments Gurgaon- DLF Cyber City,food_hospitality,lodging,8588884595,http://cyberserviceapartmentsgurgaon.com/,"20, Jacaranda Marg, DLF City, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",4.8,44,https://maps.google.com/?cid=11813022651059835315&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
RR premium residency,food_hospitality,hotel,9770007631,,"676, Sector 42, Gurugram, Haryana 122009, India",4.7,43,https://maps.google.com/?cid=3519632757421928762&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Good To Go Store,food_hospitality,food_store,9350023335,https://goodtogostore.com/,"SHOP NUMBER 135, GROUND FLOOR GROUND FLOOR, SUSHANT, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.2,42,https://maps.google.com/?cid=8101173254320827886&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Flats On Rent 28,food_hospitality,lodging,9090908778,http://housr.in/,"Plot No. 219, Sector 28, Chakkarpur, Gurugram, Haryana 122009, India",4.5,41,https://maps.google.com/?cid=15654936074181832675&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
vaango,food_hospitality,vegetarian_restaurant,9660293729,,"Ambience Mall, NH 8, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",4.2,40,https://maps.google.com/?cid=18088696838326647294&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ezoria Homestays - Diamond Mansion,food_hospitality,private_guest_room,9560608332,,"695, Diamond Mansion, Sector 42, Gurugram, Haryana 122009, India",3.5,39,https://maps.google.com/?cid=7715889385527607619&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
HomeClone,food_hospitality,lodging,9315329958,https://homeclone.in/,"758, Sector 42, Gurugram, Haryana 122009, India",2.8,37,https://maps.google.com/?cid=10149334189654346871&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Garg Dastak Qutub Plaza,food_hospitality,asian_grocery_store,8588853644,https://gargdastak.com/,"Qutub Plaza, Shop No B-12, ground floor, Complex Shop, Dlf Qutub Enclave, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002, India",3.4,37,https://maps.google.com/?cid=548329906847545565&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
T.O.O.K The Olive Oil Kitchen,food_hospitality,mediterranean_restaurant,9654457626,,"2nd Floor,Vijay Complex, Vakil market, Sector 28, DLF Phase IV, Gurugram, Haryana 122009, India",4.5,37,https://maps.google.com/?cid=1480514838072136247&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Subway Arjangarh Metro Station,food_hospitality,sandwich_shop,9220448260,https://subway.in/,"Arjangarh Metro Station, Shop No 3, Gate No 2, Metro Station Arjan Garh, Aya Nagar, New Delhi, Delhi 110047, India",3.8,36,https://maps.google.com/?cid=2029893872989415903&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Dough Cream Heaven,food_hospitality,bakery,9220895558,https://d-doughcreamheaven970.dotpe.in/,"DLF Phase IV, Gurugram, Haryana 122009, India",4.7,35,https://maps.google.com/?cid=13912550274150286057&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Garg Traders,food_hospitality,grocery_store,9810842684,,"Shop No-1, Ganesh Mandir Road, Near Bihari Market, Chakkarpur, DLF City IV, Sector 28, Sector 28, DLF City IV, Gurugram, Haryana 122002, India",3.9,35,https://maps.google.com/?cid=6765314256031659878&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
The Belgian Waffle Co.,food_hospitality,dessert_restaurant,8657064363,https://thebelgianwaffle.co/,"SHOP NO.4, GATE NO.2, METRO STATION, Arjan Garh, CHANKYA PURI, New Delhi, Delhi 110010, India",4.1,35,https://maps.google.com/?cid=15811852494779085396&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
ENSO - Sourdough Pizza by Nomad - DLF 4,food_hospitality,pizza_restaurant,9654618566,http://nomadpizza.in/,"near Cafe Soul Garden, Chakarpur, Block C2, DLF Phase IV, Sector 43, Gurugram, Haryana 122009, India",3.1,33,https://maps.google.com/?cid=18325966955918553188&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sip & Savour Cafe,food_hospitality,cafe,8930302025,,"U15/30, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",5,33,https://maps.google.com/?cid=4732070524149102581&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Siesta Service Apartments,food_hospitality,lodging,8510870144,,"MA Gurgoan Haryana 1220002, 80, Moulsari Ave, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",3.7,32,https://maps.google.com/?cid=16676532100255801659&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Avanti Tenantry-Gurugram,food_hospitality,lodging,9910038666,,"B-58, near Galleria Market, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.6,31,https://maps.google.com/?cid=12103047110285199200&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jivancharya,food_hospitality,supermarket,7391983006,https://jivancharya.com/,"Park, Leisure Valley Rd, near Roots Cafe, Sector 29, Gurugram, Haryana 122009, India",5,31,https://maps.google.com/?cid=17183833394846345192&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Taco Bell,food_hospitality,restaurant,8448992836,https://www.tacobell.co.in/,"3rd Floor, Ambience Mall, NH 8, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",1.8,31,https://maps.google.com/?cid=11964046786663401295&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Meerut walo ki mashoor shahi chicken biryani,food_hospitality,indian_restaurant,7291811582,http://chrome.com/,"Hamilton Ct Rd, Sector 28, DLF Phase IV, Gurugram, Haryana 122009, India",4.4,30,https://maps.google.com/?cid=4523953622352933592&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Paper Chopsticks,food_hospitality,restaurant,9717073689,https://hawapani.fun/,"Shop no. 23, First Floor, Neo Mart, Vakil Market Chakkerpur, Near Zaigon restaurant, Sector 28, DLF Phase IV, Gurugram, Haryana 122009, India",4.9,30,https://maps.google.com/?cid=4340966305258345972&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Midnight Rider,food_hospitality,fast_food_restaurant,9711538340,,"V23/1-2, V Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",4.1,30,https://maps.google.com/?cid=502434890569820150&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
FLAVORZ FOOD,food_hospitality,restaurant,9971906087,,"Shop No 2, U 21, 1, Galli No. 15, U Block, Nathupur, Sector 24, Gurugram, Haryana 122002, India",5,28,https://maps.google.com/?cid=16613193876155769763&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Royal Residence,food_hospitality,hotel,9910090296,,"Plot No-527, opp. Hotel Marriott, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3.9,27,https://maps.google.com/?cid=4622771042629309747&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Roshan Apartments,food_hospitality,lodging,9654549408,,"F3RX+VCC, , U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",4,27,https://maps.google.com/?cid=7989717347094620943&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Homesphere Apartments by Aanandam Hospitality,food_hospitality,lodging,9871139797,https://aanandamhospitality.com/,"Building number 1, Lane, V-20, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",4.6,27,https://maps.google.com/?cid=14874318913225349840&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Go Brionuts,food_hospitality,food_store,9315188797,http://www.gobrionuts.com/,"Shop no. 7, Gaurav Plaza, Sikanderpur Rd, opposite metro pillar no. 50, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",5,26,https://maps.google.com/?cid=16482183263876666204&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
My Biryani,food_hospitality,north_indian_restaurant,8448494085,,"Shop 211, Basement Market, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",4.3,26,https://maps.google.com/?cid=15496816004419152411&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Avancos Coffee Co. (Specialty Coffee Studio),food_hospitality,cafe,9619051704,https://avancoscoffee.com/,"Ground Floor, 378-379, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",4.8,26,https://maps.google.com/?cid=16350112867204062609&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Basil,food_hospitality,restaurant,8447722196,https://www.basil.health/,"Second floor, Food court, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",3.6,26,https://maps.google.com/?cid=12855083058714202376&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Vita Dairy,food_hospitality,food_store,8368757142,https://www.vitaindia.org.in/,"F4F4+2WJ, G Block, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",4.3,25,https://maps.google.com/?cid=12119714901572303975&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Gaye Mata Ki Rasoi,food_hospitality,restaurant,7289927974,https://magicpin.in/Gurgaon/Sector-18/Restaurant/Gaye-Mata-Ki-Rasoi/store/3ac6b8/?utm_source=gbp,"Plot 1A, Lane 2, near Sector 17, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",2.9,24,https://maps.google.com/?cid=4652770177483581426&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Chai Meri Wali,food_hospitality,tea_store,8000378223,,"Shop No 15, 29, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",4.6,24,https://maps.google.com/?cid=11719150017392591909&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
The Good Phat,food_hospitality,restaurant,9773870123,http://www.thegoodphat.in/,"Shop no.1, First Floor, Vakil (Neo) Market, Plot 36/2, DLF Phase 4, Sector 28, Chakkarpur, Gurugram, Haryana 122009, India",4.8,23,https://maps.google.com/?cid=15793177895366124196&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
The Anna's Hut,food_hospitality,south_indian_restaurant,8368693202,https://magicpin.in/Gurgaon/Dlf-phase-3/Restaurant/The-annas-hut/store/a78967/?utm_source=gbp,"U-16/31, 32, near Yadav Properties, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",3.4,23,https://maps.google.com/?cid=15315028223252708110&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Cafe aroma beans,food_hospitality,coffee_shop,9958411163,,"Road no 1, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",4.9,22,https://maps.google.com/?cid=2897287860888420269&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mala Akhbari,food_hospitality,north_indian_restaurant,9958570381,,"G33X+833, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",4.8,22,https://maps.google.com/?cid=3756720711401957664&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Harmony Suites Service Apartment DLF Phase 4 Gurgaon,food_hospitality,lodging,7042603652,http://www.harmonysuites.in/,"4502, HIBISCUS Ln, DLF Phase IV, Gurugram, Haryana 122009, India",4.9,20,https://maps.google.com/?cid=3831988783079955072&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
abcoffee Sewa Corporate Park,food_hospitality,coffee_shop,9217844050,https://www.abcoffee.in/our-decks,"Ground Floor, 201A, Mehrauli-Gurgaon Rd, next to Kotak Bank Sewa Corporate Park, DLF Phase 2, Sector 25, Sarhol, Gurugram, Haryana 122002, India",4.8,20,https://maps.google.com/?cid=3871337248929542913&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
